Utility Name,Fire Start Date,Fire Start Time,Latitude,Longitude,Material at Origin,Land Use at Origin,Size,Suppressed by,Suppressing Agency,Facility Identification,Other Companies,Voltage (Volts),Equipment Involved With Ignition,Type,Was There an Outage,Outage Date,Outage Time,Suspected Initiating Event,Equipment /Facility Failure,Contact From Object,Facility Contacted,Contributing Factor,Notes
PG&E,6/15/16,13:09,38.44330,-120.75676,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,103169620,,"12,000",Conductor,Overhead,Yes,6/15/16,13:09,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/15/16,13:44,38.43752,-122.67706,Vegetation,URBAN,< 3 meters,Customer,N.A.,102024321,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,6/15/16,13:44,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/16/16,17:41,37.34057,-121.78229,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,San Jose FD,100576793,PACIFIC BELL,"21,000",Conductor,Overhead,Yes,6/16/16,17:41,Contact From Object,N.A.,Vegetation,Electric Facility,Human Error,third-party caused
PG&E,6/16/16,7:22,37.86781,-121.63822,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Contra Costa County FD,100497743,PACIFIC BELL,"21,000",Conductor,Overhead,Yes,6/16/16,7:22,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,6/16/16,13:07,39.06810,-121.66052,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Yuba City FD,101329181,,"12,000",Lightning Arrestor,Overhead,Yes,6/16/16,13:07,Equipment/ Facility Failure,Lightning Arrestor,N.A.,N.A.,Unknown,
PG&E,6/17/16,11:17,36.73252,-120.40494,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,102312507,,0 – 750,Capacitor Bank,Overhead,Yes,6/17/16,11:17,Equipment/ Facility Failure,Capacitor Bank,N.A.,N.A.,Unknown,
PG&E,6/19/16,12:07,39.38113,-123.77370,Vegetation,RURAL,< 3 meters,Fire Agency,Cal Fire,102187888,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,6/19/16,12:07,Contact From Object,N.A.,Vegetation,Electric Facility,Human Error,third-party caused
PG&E,6/19/16,17:19,38.45078,-122.35458,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,cal fire--napa fire,102256859,PACIFIC BELL,"21,000",Conductor,Overhead,Yes,6/19/16,17:19,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,6/19/16,15:50,38.24252,-121.85355,Vegetation,RURAL,< 0.25 Acres,Fire Agency,RIO VISTA MONTEZHUMA FIRE,101582754,,"21,000",Conductor,Overhead,Yes,6/19/16,15:50,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,6/20/16,13:57,36.53565,-119.37897,Vegetation,URBAN,< 3 meters,Customer,N.A.,103238848,,0 – 750,Conductor,Overhead,Yes,6/20/16,13:57,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/20/16,16:45,41.06971,-123.67893,Vegetation,RURAL,< 3 meters,Fire Agency,Hoopa FD,101011420,VERIZON CALIFO,"12,000",Conductor,Overhead,Yes,6/20/16,16:45,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/21/16,20:49,35.53525,-120.84574,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,101900832,,"12,000",Conductor,Overhead,Yes,6/21/16,20:49,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/21/16,10:09,39.02942,-121.29275,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,100024816,PACIFIC BELL,0 – 750,Conductor,Overhead,No,,,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,
PG&E,6/21/16,16:53,38.42328,-122.54477,Vegetation,RURAL,< 0.25 Acres,Fire Agency,KENWOOD FIRE XST,102036904,Yes,0 – 750,Conductor,Overhead,Yes,6/21/16,16:53,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/21/16,18:01,39.28517,-123.20530,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire/Redwood Valley FD,102176908,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,6/21/16,18:01,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/22/16,19:13,36.38751,-119.83496,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Kings County FD,100848643,,0 – 750,Conductor,Overhead,Yes,6/22/16,19:13,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/23/16,10:10,36.72434,-120.05834,Vegetation,URBAN,< 0.25 Acres,Fire Agency,Fresno FD,100637712,KERMAN TELEPH,0 – 750,Conductor,Overhead,Yes,6/23/16,10:10,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/23/16,19:19,35.62119,-120.35616,Vegetation,RURAL,< 3 meters,Fire Agency,Cal Fire,101937184,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,6/23/16,19:19,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,6/23/16,21:33,38.12063,-121.95450,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Suisun Fire Protection District.,101558702,,0 – 750,Conductor,Overhead,Yes,6/23/16,21:33,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,6/24/16,3:07,38.71917,-121.05460,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire/EDH FIRE DEPT,101376553,,"21,000",Conductor,Overhead,Yes,6/24/16,3:07,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,6/24/16,14:38,40.22003,-122.28299,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,101526647,PACIFIC BELL,0 – 750,Unknown,Overhead,Yes,6/24/16,14:38,Unknown,N.A.,N.A.,N.A.,Unknown,
PG&E,6/25/16,17:07,39.76026,-121.61876,Vegetation,URBAN,< 3 meters,Fire Agency,CAL FIRE/ PARADISE,100327279,,"12,000",Conductor,Overhead,Yes,6/25/16,17:07,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,6/26/16,16:38,39.50417,-121.44753,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,100375810,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,6/26/16,16:38,Wire-Wire Contact,N.A.,N.A.,N.A.,Unknown,
PG&E,6/26/16,16:50,35.67721,-120.68396,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,County,101869974,None,0 – 750,Conductor,Overhead,No,,,Vandalism/Theft,N.A.,N.A.,N.A.,Human Error,gunshot
PG&E,6/26/16,17:59,38.80870,-121.51591,Vegetation,RURAL,< 0.25 Acres,Fire Agency,PLEASANT GROVE FD - SUTTER COUNTY,101340542,,"12,000",Conductor,Overhead,Yes,6/26/16,17:59,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,6/26/16,11:06,40.48320,-122.04660,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,101483777,FRONTIER,"12,000",Conductor,Overhead,Yes,6/26/16,11:06,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/27/16,11:12,36.90888,-119.52242,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,100726035,None,"12,000",Lightning Arrestor,Overhead,Yes,6/27/16,11:12,Equipment/ Facility Failure,Lightning Arrestor,N.A.,N.A.,Unknown,
PG&E,6/28/16,11:40,37.29978,-121.97660,Vegetation,URBAN,< 0.25 Acres,Fire Agency,Unknown,100593023,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,6/28/16,11:40,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,6/28/16,13:36,38.09613,-122.23043,Building,URBAN,Structure Only,Fire Agency,vall fire,102278744,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,6/28/16,13:36,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,6/28/16,9:11,37.10045,-120.22491,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Chowchilla FD,103810794,None,"12,000",Conductor,Overhead,Yes,6/28/16,9:11,Contact From Object,N.A.,Vegetation,Electric Facility,Human Error,third-party caused
PG&E,6/29/16,12:55,36.50044,-121.43470,Vegetation,URBAN,< 0.25 Acres,Customer,N.A.,101754504,,0 – 750,Other,Overhead,No,,,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,
PG&E,6/30/16,0:03,39.81570,-121.59940,Vegetation,RURAL,< 3 meters,Fire Agency,Cal Fire,,,"12,000",Conductor,Overhead,Yes,6/30/16,0:03,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/30/16,17:14,40.03530,-122.56939,Vegetation,RURAL,300 - 999 Acres,Fire Agency,Cal Fire,101528146,,"12,000",Conductor,Overhead,Yes,6/30/16,17:14,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,6/30/16,14:20,37.99268,-120.39962,Vegetation,URBAN,< 0.25 Acres,Fire Agency,Cal Fire,102327111,PACIFIC BELL,"17,000",Conductor,Overhead,Yes,6/30/16,14:20,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/1/16,22:03,37.92729,-122.31814,Vegetation,URBAN,.26 - 9.99 Acres,Fire Agency,CITY OF RICHMOND,101444612,PACIFIC BELL,"4,000",Conductor,Overhead,Yes,7/1/16,22:03,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,
PG&E,7/2/16,4:05,37.78048,-121.49741,Vegetation,RURAL,< 3 meters,Utility: PG&E,N.A.,102094598,,"12,000",Conductor,Overhead,Yes,7/2/16,4:05,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,7/3/16,15:00,38.03483,-120.38088,Vegetation,RURAL,< 3 meters,Fire Agency,Cal Fire,101050507,,"17,000",Conductor,Overhead,Yes,7/3/16,15:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/4/16,7:43,38.76231,-121.21425,Vegetation,RURAL,< 0.25 Acres,Fire Agency,South Placer FD,103810320,,"12,000",Conductor,Overhead,Yes,7/4/16,7:43,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/5/16,8:35,36.23900,-120.30154,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,100743822,,"12,000",Conductor,Overhead,Yes,7/5/16,8:35,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,7/5/16,10:36,36.28269,-120.26173,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Fresno County FD,100747232,,0 – 750,Conductor,Overhead,Yes,7/5/16,10:36,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,7/7/16,10:56,39.29658,-121.82628,Vegetation,RURAL,< 0.25 Acres,Fire Agency,LIVE OAK,101315522,,"12,000",Fuse,Overhead,Yes,7/7/16,10:56,Equipment/ Facility Failure,Fuse,N.A.,N.A.,Unknown,
PG&E,7/8/16,10:49,38.33731,-122.12112,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,102291118,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,7/8/16,10:49,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/8/16,15:13,33.61428,-117.11102,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Unknown,103070565,None,0 – 750,Conductor,Overhead,No,,,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/9/16,10:05,35.13105,-120.60687,Vegetation,URBAN,< 0.25 Acres,Fire Agency,Unknown,101924844,,"12,000",Conductor,Overhead,Yes,7/9/16,10:05,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,7/9/16,14:57,38.50353,-121.78264,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Dixon FD,101599862,None,0 – 750,Conductor,Overhead,No,,,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,7/9/16,15:42,38.89276,-121.97476,Vegetation,RURAL,< 0.25 Acres,Fire Agency,DUGGAGAN FIRE,101602162,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,7/9/16,15:42,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,7/9/16,19:22,37.31108,-121.83127,Vegetation,URBAN,< 3 meters,Fire Agency,San Jose FD,100592926,PACIFIC BELL,0 – 750,Unknown,Overhead,Yes,7/9/16,19:22,Unknown,N.A.,N.A.,N.A.,Unknown,
PG&E,7/12/16,14:18,35.34710,-120.38130,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,101879190,,"21,000",Conductor,Overhead,Yes,7/12/16,14:18,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/13/16,10:20,37.32768,-122.07194,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire/scfd,103510668,,"115,000",Conductor,Overhead,Yes,7/13/16,10:20,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,7/14/16,13:44,35.38333,-118.92324,Vegetation,URBAN,< 0.25 Acres,Fire Agency,Kern County FD,100119861,,0 – 750,Capacitor Bank,Overhead,No,,,Equipment/ Facility Failure,Capacitor Bank,N.A.,N.A.,Unknown,
PG&E,7/15/16,5:19,35.18390,-120.50180,Vegetation,RURAL,< 3 meters,Fire Agency,Cal Fire,101846594,,"12,000",Conductor,Overhead,Yes,7/15/16,5:19,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,7/15/16,14:09,38.69651,-120.85983,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,101412774,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,7/15/16,14:09,Contact From Object,N.A.,Vegetation,Electric Facility,Human Error,third-party caused
PG&E,7/15/16,14:26,38.13658,-122.70919,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,NOVATO FIRE AND OTHERS,102013570,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,7/15/16,14:26,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,7/15/16,17:09,35.35853,-119.04094,Vegetation,URBAN,< 3 meters,Fire Agency,CITY,100194332,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,7/15/16,17:09,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,7/16/16,0:58,36.43790,-121.91983,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,101669758,,"12,000",Other,Overhead,Yes,7/16/16,0:58,Equipment/ Facility Failure,Voltage Regulator,N.A.,N.A.,Unknown,
PG&E,7/16/16,8:19,37.48278,-119.86999,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,101079104,None,0 – 750,Conductor,Overhead,No,,,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/16/16,20:26,38.49443,-122.49443,Vegetation,URBAN,< 0.25 Acres,Fire Agency,Cal Fire,102265740,None,"12,000",Conductor,Overhead,Yes,7/16/16,20:26,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/18/16,7:39,36.75720,-119.78072,Vegetation,URBAN,< 3 meters,Self Extinguished,N.A.,100869066,PACIFIC BELL,0 – 750,Capacitor Bank,Overhead,Yes,7/18/16,7:39,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,7/18/16,9:11,36.99768,-119.98296,Vegetation,RURAL,< 3 meters,Fire Agency,Cal Fire,101017131,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,7/18/16,9:11,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,7/18/16,15:56,37.32207,-121.80553,Vegetation,URBAN,.26 - 9.99 Acres,Fire Agency,San Jose FD,100579940,,"21,000",Conductor,Overhead,Yes,7/18/16,15:56,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,
PG&E,7/18/16,17:14,36.91198,-121.79134,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,101699685,PACIFIC BELL,"21,000",Switch,Overhead,Yes,7/18/16,17:14,Equipment/ Facility Failure,Sectionalizer,N.A.,N.A.,Unknown,
PG&E,7/19/16,1:53,38.07568,-122.53964,Vegetation,RURAL,< 3 meters,Fire Agency,NOVATO FIRE DEPT,102305231,,"12,000",Other,Overhead,Yes,7/19/16,1:53,Equipment/ Facility Failure,Recloser,N.A.,N.A.,Unknown,
PG&E,7/19/16,14:41,38.25346,-122.06278,Vegetation,URBAN,< 3 meters,Fire Agency,Fairfield FD,101557178,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,7/19/16,14:41,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,
PG&E,7/20/16,6:25,34.89329,-120.35134,Vegetation,RURAL,< 3 meters,Fire Agency,Santa Barbara County FD,101861585,VERIZON CALIFO,"12,000",Conductor,Overhead,Yes,7/20/16,6:25,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,7/20/16,19:15,37.77121,-121.81041,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,100898986,PACIFIC BELL,"21,000",Conductor,Overhead,Yes,7/20/16,19:15,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,7/21/16,13:10,39.49649,-121.68858,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,100416773,,"12,000",Conductor,Overhead,Yes,7/21/16,13:10,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,7/21/16,13:30,39.16788,-121.71653,Vegetation,RURAL,< 0.25 Acres,Unknown,Unknown,101302589,PACIFIC BELL,"12,000",Capacitor Bank,Overhead,Yes,7/21/16,13:30,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,7/21/16,17:38,38.49410,-121.78740,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Dixon FD,101599745,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,7/21/16,17:38,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,7/21/16,18:20,35.59224,-120.64739,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,103390807,,"21,000",Other,Overhead,Yes,7/21/16,18:20,Equipment/ Facility Failure,Recloser,N.A.,N.A.,Unknown,
PG&E,7/21/16,21:45,40.85656,-122.33873,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,101455670,PACIFIC BELL,0 – 750,Conductor,Overhead,No,,,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/22/16,4:46,37.34653,-120.93287,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Merced County FD,101207784,,"12,000",Conductor,Overhead,Yes,7/22/16,4:46,Unknown,N.A.,N.A.,N.A.,Unknown,
PG&E,7/22/16,14:11,39.71213,-121.81363,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,100346440,,"12,000",Conductor,Overhead,Yes,7/22/16,14:11,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,7/23/16,12:45,38.01926,-121.90209,Vegetation,URBAN,< 0.25 Acres,Fire Agency,Contra Costa County FD,102345455,,0 – 750,Capacitor Bank,Overhead,No,,,Equipment/ Facility Failure,Capacitor Bank,N.A.,N.A.,Unknown,
PG&E,7/23/16,16:12,35.34310,-119.04305,Vegetation,URBAN,< 0.25 Acres,Fire Agency,Bakersfield FD,100256351,Yes,0 – 750,Conductor,Overhead,Yes,7/23/16,16:12,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/23/16,19:12,36.74092,-119.72730,Vegetation,URBAN,< 3 meters,Customer,N.A.,100820603,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,7/23/16,19:12,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,7/24/16,16:24,38.01047,-122.19414,Vegetation,RURAL,10 - 99 Acres,Fire Agency,CCD,103049639,,"115,000",Conductor,Overhead,Yes,7/24/16,16:24,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,7/25/16,10:14,37.47600,-120.57400,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,CAL FIRE MERCED,101195552,,"21,000",Conductor,Overhead,Yes,7/25/16,10:14,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/25/16,15:32,38.35220,-120.71065,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,101263632,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,7/25/16,15:32,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/27/16,15:29,38.83078,-122.18990,Vegetation,RURAL,< 0.25 Acres,Unknown,Unknown,,,"21,000",Conductor,Overhead,Yes,7/27/16,15:29,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/27/16,11:53,37.86492,-120.51339,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,101041792,,"17,000",Conductor,Overhead,Yes,7/27/16,11:53,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/27/16,15:04,40.82067,-124.18250,Vegetation,RURAL,< 3 meters,Fire Agency,SAMOA PENNISUL;A FIRE DEPT,100968543,,0 – 750,Conductor,Overhead,No,,,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,7/27/16,17:05,38.53916,-122.76559,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,102029945,,"60,000",Conductor,Overhead,Yes,7/27/16,17:05,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,7/28/16,2:41,35.36740,-120.39770,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,101849904,,"21,000",Conductor,Overhead,Yes,7/28/16,2:41,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/28/16,8:12,37.82070,-120.13880,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,101037043,,0 – 750,Other,Overhead,No,,,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,
PG&E,7/28/16,12:58,37.23706,-119.81572,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,103323932,,"21,000",Conductor,Overhead,Yes,7/28/16,12:58,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/28/16,13:19,39.71267,-123.49731,Vegetation,RURAL,< 3 meters,Fire Agency,Cal Fire,102195566,,"12,000",Conductor,Overhead,Yes,7/28/16,13:19,Equipment/ Facility Failure,Pole,N.A.,N.A.,Unknown,
PG&E,7/28/16,14:07,39.68718,-121.71852,Vegetation,RURAL,10 - 99 Acres,Fire Agency,Cal Fire,103653216,,"60,000",Conductor,Overhead,Yes,7/28/16,14:07,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,7/28/16,14:24,37.82318,-120.13562,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,101037045,,"17,000",Other,Overhead,No,,,Equipment/ Facility Failure,Guy/Span Wire,N.A.,N.A.,Unknown,
PG&E,7/28/16,16:16,36.74999,-119.72965,Vegetation,URBAN,< 0.25 Acres,Fire Agency,Fresno FD,100818516,PACIFIC BELL,0 – 750,Other,Overhead,Yes,7/28/16,16:16,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,
PG&E,7/29/16,18:16,38.57695,-122.61868,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Selma Fire Department,,,"12,000",Conductor,Overhead,Yes,7/29/16,18:16,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/29/16,1:31,41.03964,-123.67403,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Hoopa FD,100962351,,"12,000",Conductor,Overhead,Yes,7/29/16,1:31,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,7/29/16,15:47,39.04972,-121.51531,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,101334767,,0 – 750,Unknown,Overhead,Yes,7/29/16,15:47,Unknown,N.A.,N.A.,N.A.,Unknown,
PG&E,7/29/16,18:50,38.02042,-122.06195,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Contra Costa County FD,100446986,,"21,000",Conductor,Overhead,Yes,7/29/16,18:50,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,7/30/16,11:04,35.19413,-118.91307,Vegetation,RURAL,< 0.25 Acres,Utility: PG&E,N.A.,100150295,,"12,000",Conductor,Overhead,Yes,7/30/16,11:04,Equipment/ Facility Failure,Insulator,N.A.,N.A.,Unknown,
PG&E,7/31/16,12:11,38.78271,-120.91682,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,101417359,,"21,000",Conductor,Overhead,Yes,7/31/16,12:11,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,
PG&E,8/1/16,12:50,38.90443,-121.12742,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,100078299,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,8/1/16,12:50,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,8/1/16,16:47,38.93192,-121.46936,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Unknown,101292397,,0 – 750,Transformer,Overhead,Yes,8/1/16,16:47,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,
PG&E,8/1/16,18:29,38.69563,-120.92832,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,101412720,PACIFIC BELL,0 – 750,Conductor,Overhead,No,,,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,8/2/16,6:52,38.19697,-122.27570,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Napa/American Canyon FD,103154739,,"12,000",Conductor,Overhead,Yes,8/2/16,6:52,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,8/2/16,16:15,37.03124,-119.43955,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Fresno County FD,100675986,,"12,000",Conductor,Overhead,Yes,8/2/16,16:15,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,8/3/16,4:38,38.84738,-120.81196,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,cal fire garden valley fire,103809676,,"21,000",Conductor,Overhead,Yes,8/3/16,4:38,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,8/3/16,12:41,39.32695,-120.60328,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,100001032,,"12,000",Conductor,Overhead,Yes,8/3/16,12:41,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,8/3/16,19:41,40.38679,-122.28216,Building,URBAN,Structure Only,Fire Agency,COTTONWOOD FIRE DEPT,101492556,Pacific Bell,"12,000",Conductor,Overhead,Yes,8/3/16,19:41,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,8/4/16,12:19,35.94249,-119.38442,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Tulare County Fire Dept.,103074837,,"12,000",Conductor,Overhead,No,,,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,8/5/16,12:40,38.34067,-122.25777,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,102284869,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,8/5/16,12:40,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
